,ID,Description,human_SYMBOL,human_log2FoldChange,human_padj,human_sig,mouse_SYMBOL,mouse_log2FoldChange,mouse_padj,mouse_sig,sig
1458,hsa00564,Glycerophospholipid metabolism,AGPAT4,-3.635512409,2.47E-07,down,Agpat4,4.454751634,1.38E-08,up,diff
1459,hsa00564,Glycerophospholipid metabolism,AGPAT5,1.538046486,0.003999893,up,Agpat5,-1.416281587,0.000109858,none,none
1460,hsa00564,Glycerophospholipid metabolism,LCLAT1,-0.59685163,0.338727884,none,Lclat1,-1.289959327,2.58E-05,none,none
1461,hsa00564,Glycerophospholipid metabolism,MBOAT1,3.889122113,0.011272467,up,Mboat1,10.04292625,1.95E-21,up,same
1462,hsa00564,Glycerophospholipid metabolism,MBOAT2,-1.212153985,0.052196764,none,Mboat2,0.893780393,0.000506191,none,none
1463,hsa00564,Glycerophospholipid metabolism,GNPAT,-0.578404123,0.360002657,none,Gnpat,0.179844792,0.595533423,none,none
1464,hsa00564,Glycerophospholipid metabolism,ADPRM,0.582583013,0.439912115,none,Adprm,1.040055933,0.225934264,none,none
1465,hsa00564,Glycerophospholipid metabolism,LPIN1,2.186706518,2.55E-05,up,Lpin1,1.459721609,0.004685078,none,none
1466,hsa00564,Glycerophospholipid metabolism,LPIN3,-1.068192275,0.40366991,none,Lpin3,2.486277174,0.003022433,up,none
1467,hsa00564,Glycerophospholipid metabolism,LPIN2,-1.035412308,0.058828782,none,Lpin2,-3.105391834,2.67E-32,down,none
1468,hsa00564,Glycerophospholipid metabolism,DGKZ,2.930283456,2.95E-09,up,Dgkz,1.876624339,2.68E-07,up,same
1469,hsa00564,Glycerophospholipid metabolism,DGKD,-1.283416968,0.02257533,none,Dgkd,-0.96062893,0.000795196,none,none
1470,hsa00564,Glycerophospholipid metabolism,DGKI,-7.714690082,0.000149305,down,Dgki,-7.210030656,5.22E-07,down,same
1471,hsa00564,Glycerophospholipid metabolism,DGKA,3.040958972,0.022871676,up,Dgka,3.35408278,7.27E-13,up,same
1472,hsa00564,Glycerophospholipid metabolism,DGKE,-4.340490027,5.60E-09,down,Dgke,-2.56006687,2.72E-28,down,same
1473,hsa00564,Glycerophospholipid metabolism,DGKB,-5.84393907,3.69E-06,down,Dgkb,-4.077790826,NA,NA,NA
1474,hsa00564,Glycerophospholipid metabolism,DGKH,1.486100261,0.133253693,none,Dgkh,-1.686830861,1.25E-11,down,none
1475,hsa00564,Glycerophospholipid metabolism,DGKG,-2.201239717,0.308779993,none,Dgkg,-3.296653757,0.04132482,down,none
1476,hsa00564,Glycerophospholipid metabolism,DGKQ,2.303957615,0.12541168,none,Dgkq,2.107290303,0.01052097,up,none
1477,hsa00564,Glycerophospholipid metabolism,DGKK,1.84790724,0.241660799,none,Dgkk,-8.035253884,3.23E-05,down,none
1478,hsa00564,Glycerophospholipid metabolism,CHPT1,4.057320817,9.12E-17,up,Chpt1,2.457529702,4.23E-15,up,same
1479,hsa00564,Glycerophospholipid metabolism,CEPT1,2.777213015,3.72E-05,up,Cept1,0.369986003,0.289293173,none,none
1480,hsa00564,Glycerophospholipid metabolism,PLD1,-1.539457928,0.064330375,none,Pld1,-7.269942264,1.83E-42,down,none
1481,hsa00564,Glycerophospholipid metabolism,PLD2,-1.355993169,0.022340497,none,Pld2,-3.644216367,2.87E-12,down,none
1482,hsa00564,Glycerophospholipid metabolism,PLD3,-0.69584072,0.181116823,none,Pld3,4.632639146,2.79E-36,up,none
1483,hsa00564,Glycerophospholipid metabolism,PLD4,2.77405677,NA,NA,Pld4,-6.883812507,0.000110831,down,NA
1484,hsa00564,Glycerophospholipid metabolism,LCAT,-0.819213317,0.62914822,none,Lcat,1.610344868,0.605112633,none,none
1485,hsa00564,Glycerophospholipid metabolism,PLA2G10,7.337895912,0.001327805,up,Pla2g10,0.926320462,0.304387663,none,none
1486,hsa00564,Glycerophospholipid metabolism,PLA2G2D,2.783453119,NA,NA,Pla2g2d,-4.244059969,NA,NA,NA
1487,hsa00564,Glycerophospholipid metabolism,PLA2G3,-0.456333314,NA,none,Pla2g3,-5.746258479,0.003607878,down,none
1488,hsa00564,Glycerophospholipid metabolism,PLA2G2F,2.783453119,NA,NA,Pla2g2f,0.866697705,0.698712588,none,none
1489,hsa00564,Glycerophospholipid metabolism,PLA2G12A,-0.0188523,0.982629089,none,Pla2g12a,-0.167990656,0.684422818,none,none
1490,hsa00564,Glycerophospholipid metabolism,PLA2G12B,-1.825233461,0.487011823,none,Pla2g12b,-3.896130811,NA,NA,none
1491,hsa00564,Glycerophospholipid metabolism,PLA2G5,0.177676575,NA,none,Pla2g5,6.579060687,3.24E-07,up,none
1492,hsa00564,Glycerophospholipid metabolism,PLA2G4E,2.792799662,NA,NA,Pla2g4e,-8.964832079,3.35E-16,down,NA
1493,hsa00564,Glycerophospholipid metabolism,PLA2G4A,1.180696854,NA,none,Pla2g4a,-3.581864709,0.192413854,none,none
1494,hsa00564,Glycerophospholipid metabolism,PLA2G4C,-6.403312751,6.59E-10,down,Pla2g4c,-6.762076981,6.59E-143,down,same
1495,hsa00564,Glycerophospholipid metabolism,PLA2G4F,4.30075496,6.72E-10,up,Pla2g4f,2.076853978,0.066283034,none,none
1496,hsa00564,Glycerophospholipid metabolism,PLA2G6,1.042878916,0.617543751,none,Pla2g6,0.289456459,0.512925286,none,none
1497,hsa00564,Glycerophospholipid metabolism,PLB1,-2.963811322,0.000414209,down,Plb1,4.265331293,1.53E-24,up,diff
1498,hsa00564,Glycerophospholipid metabolism,LPCAT2,-1.781957919,0.013582038,down,Lpcat2,-6.700920299,6.21E-20,down,same
1499,hsa00564,Glycerophospholipid metabolism,LPCAT1,-2.573805922,5.60E-09,down,Lpcat1,1.87092213,2.33E-16,up,diff
1500,hsa00564,Glycerophospholipid metabolism,LPCAT4,-1.754046608,0.000133647,down,Lpcat4,-1.295877803,0.000472713,none,none
1501,hsa00564,Glycerophospholipid metabolism,LPCAT3,0.551150774,0.599789163,none,Lpcat3,4.577523267,2.51E-35,up,none
1502,hsa00564,Glycerophospholipid metabolism,LYPLA1,3.066941779,2.41E-11,up,Lypla1,0.129146055,0.639593374,none,none
1503,hsa00564,Glycerophospholipid metabolism,PLA2G15,-3.229501682,7.72E-06,down,Pla2g15,-0.326126463,0.241097707,none,none
1504,hsa00564,Glycerophospholipid metabolism,LYPLA2,5.059325897,1.81E-34,up,Lypla2,1.682397408,0.010918954,up,same
1505,hsa00564,Glycerophospholipid metabolism,PNPLA6,0.492209391,0.742243673,none,Pnpla6,2.314232566,5.70E-10,up,none
1506,hsa00564,Glycerophospholipid metabolism,PNPLA7,-2.882047887,0.341509528,none,Pnpla7,-1.000770406,0.022534204,none,none
1507,hsa00564,Glycerophospholipid metabolism,GPCPD1,0.225611459,0.671725528,none,Gpcpd1,0.111135424,0.784020027,none,none
1508,hsa00564,Glycerophospholipid metabolism,CHAT,0.536311267,NA,none,Chat,-0.427785103,NA,none,none
1509,hsa00564,Glycerophospholipid metabolism,ACHE,-3.408304153,0.004341366,down,Ache,-6.698408113,0.011405208,down,same
1510,hsa00564,Glycerophospholipid metabolism,CHKA,-1.342362866,0.005140487,none,Chka,-1.143381675,0.000577687,none,none
1511,hsa00564,Glycerophospholipid metabolism,CHKB,1.056630922,0.631139073,none,Chkb,1.05517701,0.496823244,none,none
1512,hsa00564,Glycerophospholipid metabolism,PHOSPHO1,-4.812820252,4.53E-29,down,Phospho1,-3.741846536,0.218473378,none,none
1513,hsa00564,Glycerophospholipid metabolism,PCYT1B,-5.574496547,0.000425541,down,Pcyt1b,-1.503722099,0.00031124,down,same
1514,hsa00564,Glycerophospholipid metabolism,PCYT1A,1.868693696,0.001346021,up,Pcyt1a,-2.866768848,2.32E-20,down,diff
1515,hsa00564,Glycerophospholipid metabolism,ETNK1,-0.558359018,0.263424295,none,Etnk1,2.231570441,3.50E-05,up,none
1516,hsa00564,Glycerophospholipid metabolism,ETNK2,3.062050112,2.32E-08,up,Etnk2,-0.499900912,0.563012206,none,none
1517,hsa00564,Glycerophospholipid metabolism,PCYT2,2.883793626,6.16E-07,up,Pcyt2,0.806184744,0.057313946,none,none
1518,hsa00564,Glycerophospholipid metabolism,ETNPPL,-1.92093799,0.341112011,none,Etnppl,-5.888548407,6.32E-05,down,none
1519,hsa00564,Glycerophospholipid metabolism,PEMT,3.745086422,5.05E-12,up,Pemt,0.123519741,0.690695433,none,none
1520,hsa00564,Glycerophospholipid metabolism,CDS1,-0.341739974,0.573600933,none,Cds1,-1.800436059,0.000301571,down,none
1521,hsa00564,Glycerophospholipid metabolism,CDS2,-2.062040648,1.31E-05,down,Cds2,2.236218372,7.15E-12,up,diff
1522,hsa00564,Glycerophospholipid metabolism,PLA1A,-4.313495735,NA,NA,Pla1a,-2.249016917,0.002833284,down,NA
1523,hsa00564,Glycerophospholipid metabolism,PTDSS1,-0.325749622,0.541288358,none,Ptdss1,2.155420314,1.89E-31,up,none
1524,hsa00564,Glycerophospholipid metabolism,PTDSS2,0.35834755,0.532433537,none,Ptdss2,-0.851173993,0.018330233,none,none
1525,hsa00564,Glycerophospholipid metabolism,PISD,1.593581921,0.000469967,up,Pisd,2.722033978,2.28E-09,up,same
1526,hsa00564,Glycerophospholipid metabolism,PGS1,1.54011551,0.011070977,up,Pgs1,-1.569395244,3.11E-06,down,diff
1527,hsa00564,Glycerophospholipid metabolism,CRLS1,0.85708603,0.12126008,none,Crls1,0.06968786,0.887186642,none,none
1528,hsa00564,Glycerophospholipid metabolism,LPGAT1,-1.371006213,0.060633026,none,Lpgat1,-0.820876087,0.003814266,none,none
1529,hsa00564,Glycerophospholipid metabolism,CDIPT,-0.603558974,0.281846464,none,Cdipt,1.185553067,6.37E-08,none,none
1530,hsa00564,Glycerophospholipid metabolism,MBOAT7,1.979506286,0.000306741,up,Mboat7,1.380744918,0.000483499,none,none
1531,hsa00280,"Valine, leucine and isoleucine degradation",BCAT2,-0.467651272,0.482445675,none,Bcat2,-0.315994064,0.590653532,none,none
1532,hsa00280,"Valine, leucine and isoleucine degradation",BCAT1,3.589545637,1.83E-18,up,Bcat1,2.169248422,3.27E-17,up,same
1533,hsa00280,"Valine, leucine and isoleucine degradation",IL4I1,-1.15270922,0.60098565,none,Il4i1,0.99330289,0.748801173,none,none
1534,hsa00280,"Valine, leucine and isoleucine degradation",BCKDHA,0.706169995,0.847540192,none,Bckdha,-3.414360394,NA,NA,none
1535,hsa00280,"Valine, leucine and isoleucine degradation",BCKDHB,-0.913297142,0.296123981,none,Bckdhb,2.407073378,3.20E-09,up,none
1536,hsa00280,"Valine, leucine and isoleucine degradation",DBT,-0.728392183,0.247880666,none,Dbt,0.772510753,0.022430593,none,none
1537,hsa00280,"Valine, leucine and isoleucine degradation",DLD,2.672763523,7.19E-08,up,Dld,1.53124752,6.13E-06,up,same
1538,hsa00280,"Valine, leucine and isoleucine degradation",ACADS,3.06925798,8.35E-09,up,Acads,2.302161972,0.000123673,up,same
1539,hsa00280,"Valine, leucine and isoleucine degradation",ACADM,6.105361748,1.44E-37,up,Acadm,1.683168863,1.16E-10,up,same
1540,hsa00280,"Valine, leucine and isoleucine degradation",IVD,1.549361865,0.003312411,up,Ivd,-1.603170319,5.03E-06,down,diff
1541,hsa00280,"Valine, leucine and isoleucine degradation",ACADSB,0.157097654,0.827733891,none,Acadsb,-1.672456293,1.35E-10,down,none
1542,hsa00280,"Valine, leucine and isoleucine degradation",ACAD8,1.969635201,0.000188808,up,Acad8,1.991974423,1.56E-07,up,same
1543,hsa00280,"Valine, leucine and isoleucine degradation",HADHA,2.179724804,8.64E-07,up,Hadha,2.994083537,4.62E-33,up,same
1544,hsa00280,"Valine, leucine and isoleucine degradation",EHHADH,2.459332727,0.113693428,none,Ehhadh,-3.353750454,0.028491528,down,none
1545,hsa00280,"Valine, leucine and isoleucine degradation",ECHS1,3.171617256,5.93E-15,up,Echs1,1.386618501,2.99E-06,none,none
1546,hsa00280,"Valine, leucine and isoleucine degradation",HADH,1.089896469,0.030868337,none,Hadh,5.779047754,5.79E-60,up,none
1547,hsa00280,"Valine, leucine and isoleucine degradation",HSD17B10,2.558507531,3.24E-09,up,Hsd17b10,4.003958522,7.81E-16,up,same
1548,hsa00280,"Valine, leucine and isoleucine degradation",ACAA1,0.830289997,0.095545421,none,Acaa1a,1.333807812,0.017803371,none,none
1549,hsa00280,"Valine, leucine and isoleucine degradation",ACAA2,2.554244881,6.34E-07,up,Acaa2,6.993622827,6.66E-59,up,same
1550,hsa00280,"Valine, leucine and isoleucine degradation",HADHB,3.726861647,1.30E-17,up,Hadhb,1.330809588,5.82E-08,none,none
1551,hsa00280,"Valine, leucine and isoleucine degradation",PCCA,1.966825059,0.000961101,up,Pcca,0.409766572,0.316702645,none,none
1552,hsa00280,"Valine, leucine and isoleucine degradation",PCCB,1.454162033,0.002694749,none,Pccb,0.913576032,0.005590486,none,none
1553,hsa00280,"Valine, leucine and isoleucine degradation",MCEE,2.020472848,0.013991634,up,Mcee,1.430760268,0.106656231,none,none
1554,hsa00280,"Valine, leucine and isoleucine degradation",HIBCH,1.511045588,0.003725201,up,Hibch,4.141436364,1.99E-16,up,same
1555,hsa00280,"Valine, leucine and isoleucine degradation",HIBADH,1.693826278,0.015472282,up,Hibadh,0.126869814,0.724233364,none,none
1556,hsa00280,"Valine, leucine and isoleucine degradation",ALDH6A1,2.275734775,0.001404481,up,Aldh6a1,-0.546440587,0.241891765,none,none
1557,hsa00280,"Valine, leucine and isoleucine degradation",ALDH2,3.622725091,4.44E-14,up,Aldh2,0.896156031,0.038757786,none,none
1558,hsa00280,"Valine, leucine and isoleucine degradation",ALDH3A2,3.403652778,3.27E-08,up,Aldh3a2,1.930358055,2.79E-09,up,same
1559,hsa00280,"Valine, leucine and isoleucine degradation",ALDH1B1,3.463939794,3.66E-07,up,Aldh1b1,0.276528136,0.863176211,none,none
1560,hsa00280,"Valine, leucine and isoleucine degradation",ALDH7A1,-0.072553099,0.91286917,none,Aldh7a1,-1.211194829,0.017198096,none,none
1561,hsa00280,"Valine, leucine and isoleucine degradation",ALDH9A1,-0.540947595,0.349528094,none,Aldh9a1,-1.121353895,1.10E-09,none,none
1562,hsa00280,"Valine, leucine and isoleucine degradation",AOX1,-0.715516921,0.521087531,none,Aox1,-0.247020727,0.866782094,none,none
1563,hsa00280,"Valine, leucine and isoleucine degradation",ACSF3,2.765985042,1.90E-05,up,Acsf3,5.286674494,4.44E-08,up,same
1564,hsa00280,"Valine, leucine and isoleucine degradation",ABAT,-2.101502514,0.011169663,down,Abat,-2.496291284,2.65E-06,down,same
1565,hsa00280,"Valine, leucine and isoleucine degradation",AGXT2,-2.484531716,NA,NA,Agxt2,-3.139559838,NA,NA,NA
1566,hsa00280,"Valine, leucine and isoleucine degradation",MCCC1,2.275875161,0.01440981,up,Mccc1,3.734185023,2.48E-31,up,same
1567,hsa00280,"Valine, leucine and isoleucine degradation",MCCC2,2.541955038,3.95E-08,up,Mccc2,2.50079933,3.37E-09,up,same
1568,hsa00280,"Valine, leucine and isoleucine degradation",AUH,3.142633218,4.91E-09,up,Auh,-3.174554569,9.23E-13,down,diff
1569,hsa00280,"Valine, leucine and isoleucine degradation",HMGCL,0.550560225,0.431843741,none,Hmgcl,2.028992241,1.49E-09,up,none
1570,hsa00280,"Valine, leucine and isoleucine degradation",HMGCLL1,-2.182830442,NA,NA,Hmgcll1,-9.000259564,9.60E-42,down,NA
1571,hsa00280,"Valine, leucine and isoleucine degradation",OXCT1,-4.580641958,0.004951327,down,Oxct1,2.002367608,1.73E-11,up,diff
1572,hsa00280,"Valine, leucine and isoleucine degradation",AACS,-1.279482309,0.069987906,none,Aacs,0.840909067,0.007725205,none,none
1573,hsa00280,"Valine, leucine and isoleucine degradation",ACAT2,2.611569386,1.10E-07,up,Acat3,0.366443628,0.686551555,none,none
1574,hsa00280,"Valine, leucine and isoleucine degradation",ACAT2,2.611569386,1.10E-07,up,Acat2,3.090153865,1.82E-31,up,same
1575,hsa00280,"Valine, leucine and isoleucine degradation",ACAT1,2.535916418,7.21E-08,up,Acat1,-2.41187751,2.05E-17,down,diff
1576,hsa00280,"Valine, leucine and isoleucine degradation",HMGCS1,1.064583157,0.23247143,none,Hmgcs1,-1.499322458,0.000146713,none,none
1577,hsa00280,"Valine, leucine and isoleucine degradation",HMGCS2,3.365180318,NA,NA,Hmgcs2,4.317628345,0.038970391,up,NA
1578,hsa00520,Amino sugar and nucleotide sugar metabolism,CHIT1,0.188071737,NA,none,Chit1,-3.938618738,7.19E-11,down,none
1579,hsa00520,Amino sugar and nucleotide sugar metabolism,HEXA,-0.598580174,0.392668307,none,Hexa,6.308676747,1.04E-48,up,none
1580,hsa00520,Amino sugar and nucleotide sugar metabolism,HEXB,-0.646318225,0.261899029,none,Hexb,-0.519660904,0.149467979,none,none
1581,hsa00520,Amino sugar and nucleotide sugar metabolism,NAGK,2.815140062,3.22E-07,up,Nagk,4.221511428,8.73E-16,up,same
1582,hsa00520,Amino sugar and nucleotide sugar metabolism,AMDHD2,-0.11858836,0.87061066,none,Amdhd2,2.73619564,4.34E-10,up,none
1583,hsa00520,Amino sugar and nucleotide sugar metabolism,GNPDA1,3.065899146,1.97E-09,up,Gnpda1,3.252158795,2.05E-34,up,same
1584,hsa00520,Amino sugar and nucleotide sugar metabolism,GNPDA2,-2.40264343,0.000286118,down,Gnpda2,-2.671158889,5.74E-11,down,same
1585,hsa00520,Amino sugar and nucleotide sugar metabolism,HK3,1.190043308,NA,none,Hk3,4.217356167,0.27342667,none,none
1586,hsa00520,Amino sugar and nucleotide sugar metabolism,HK1,0.634342954,0.27847629,none,Hk1,0.264187904,0.532336933,none,none
1587,hsa00520,Amino sugar and nucleotide sugar metabolism,HK2,-2.274393579,5.72E-08,down,Hk2,2.767863208,2.64E-12,up,diff
1588,hsa00520,Amino sugar and nucleotide sugar metabolism,HKDC1,-3.031267537,NA,NA,Hkdc1,3.522106683,0.008199107,up,NA
1589,hsa00520,Amino sugar and nucleotide sugar metabolism,GFPT2,-0.093725482,0.939176426,none,Gfpt2,-2.865781174,0.008176916,down,none
1590,hsa00520,Amino sugar and nucleotide sugar metabolism,GFPT1,1.174402963,0.007657148,none,Gfpt1,-0.718415943,0.010568559,none,none
1591,hsa00520,Amino sugar and nucleotide sugar metabolism,GNPNAT1,1.645481251,0.000203876,up,Gnpnat1,-0.300743535,0.818350822,none,none
1592,hsa00520,Amino sugar and nucleotide sugar metabolism,PGM3,1.042239206,0.069527362,none,Pgm3,-1.503036666,0.015924077,down,none
1593,hsa00520,Amino sugar and nucleotide sugar metabolism,GALK2,2.778937107,0.006683769,up,Galk2,1.62892649,0.076671695,none,none
1594,hsa00520,Amino sugar and nucleotide sugar metabolism,UAP1,-0.259278245,0.629136094,none,Uap1,0.084108359,0.785936832,none,none
1595,hsa00520,Amino sugar and nucleotide sugar metabolism,UAP1L1,2.977898066,1.38E-05,up,Uap1l1,0.62526148,0.279695732,none,none
1596,hsa00520,Amino sugar and nucleotide sugar metabolism,GNE,2.317558735,0.028552586,up,Gne,-0.622818292,0.101792457,none,none
1597,hsa00520,Amino sugar and nucleotide sugar metabolism,RENBP,-2.889141389,0.309685571,none,Renbp,2.679825072,1.00E-21,up,none
1598,hsa00520,Amino sugar and nucleotide sugar metabolism,NANS,-0.425027109,0.404527438,none,Nans,-0.704895858,0.080481084,none,none
1599,hsa00520,Amino sugar and nucleotide sugar metabolism,NANP,0.571612265,0.43680861,none,Nanp,0.818572127,0.758193316,none,none
1600,hsa00520,Amino sugar and nucleotide sugar metabolism,NPL,-0.17859307,0.864431968,none,Npl,1.62590125,0.000823488,up,none
1601,hsa00520,Amino sugar and nucleotide sugar metabolism,CMAS,3.606587711,1.32E-13,up,Cmas,-1.474400757,7.16E-07,none,none
1602,hsa00520,Amino sugar and nucleotide sugar metabolism,CYB5R1,1.530520569,0.025106849,up,Cyb5r1,6.510304105,9.25E-29,up,same
1603,hsa00520,Amino sugar and nucleotide sugar metabolism,CYB5R2,1.865393186,0.028221146,up,Cyb5r2,-1.149253744,0.092481723,none,none
1604,hsa00520,Amino sugar and nucleotide sugar metabolism,CYB5RL,1.844335467,0.079511492,none,Cyb5rl,-0.643653986,0.221326644,none,none
1605,hsa00520,Amino sugar and nucleotide sugar metabolism,CYB5R4,2.269279472,0.0001969,up,Cyb5r4,-1.848952568,1.01E-10,down,diff
1606,hsa00520,Amino sugar and nucleotide sugar metabolism,UXS1,-2.613093505,1.17E-09,down,Uxs1,-1.7253393,2.76E-05,down,same
1607,hsa00520,Amino sugar and nucleotide sugar metabolism,GCK,-2.661492655,0.011345008,down,Gck,-3.782115688,0.022599626,down,same
1608,hsa00520,Amino sugar and nucleotide sugar metabolism,PGM1,2.661440347,1.76E-05,up,Pgm2,2.020515999,2.05E-07,up,same
1609,hsa00520,Amino sugar and nucleotide sugar metabolism,PGM2,4.397619812,2.10E-24,up,Pgm1,2.823430887,5.98E-05,up,same
1610,hsa00520,Amino sugar and nucleotide sugar metabolism,UGP2,3.212084662,8.15E-16,up,Ugp2,1.456936834,4.65E-05,none,none
1611,hsa00520,Amino sugar and nucleotide sugar metabolism,UGDH,1.633059756,0.000426623,up,Ugdh,2.527933388,3.65E-07,up,same
1612,hsa00520,Amino sugar and nucleotide sugar metabolism,GALK1,4.406938926,7.96E-08,up,Galk1,4.821343031,3.78E-49,up,same
1613,hsa00520,Amino sugar and nucleotide sugar metabolism,GALT,-0.239176646,0.878304501,none,Galt,1.542003383,5.93E-06,up,none
1614,hsa00520,Amino sugar and nucleotide sugar metabolism,GALE,3.521990308,1.49E-12,up,Gale,0.040442536,0.958323353,none,none
1615,hsa00520,Amino sugar and nucleotide sugar metabolism,GPI,3.030878781,7.86E-14,up,Gpi1,2.38045608,2.20E-08,up,same
1616,hsa00520,Amino sugar and nucleotide sugar metabolism,MPI,2.300665968,1.08E-06,up,Mpi,1.818131136,0.002857507,up,same
1617,hsa00520,Amino sugar and nucleotide sugar metabolism,PMM2,0.817246982,0.095517734,none,Pmm2,1.734497923,0.001498396,up,none
1618,hsa00520,Amino sugar and nucleotide sugar metabolism,PMM1,-1.661868453,0.00070152,down,Pmm1,2.061854223,3.53E-10,up,diff
1619,hsa00520,Amino sugar and nucleotide sugar metabolism,GMPPB,2.074506179,1.57E-05,up,Gmppb,3.882452653,0.000110256,up,same
1620,hsa00520,Amino sugar and nucleotide sugar metabolism,GMPPA,3.033351643,2.24E-09,up,Gmppa,4.058560107,1.79E-13,up,same
1621,hsa00520,Amino sugar and nucleotide sugar metabolism,GMDS,0.260700137,0.698492723,none,Gmds,-1.10036618,0.036702905,none,none
1622,hsa00520,Amino sugar and nucleotide sugar metabolism,FPGT,2.423938534,0.019426055,up,Fpgt,-5.451024484,7.58E-117,down,diff
